,0
0,1.3458308521320124
1,1.4830128758621721
2,1.5392670881076445
3,1.616765703077316
4,1.292055392372398
5,1.430946648037741
6,1.2546252057028844
7,1.4731537157474843
8,1.6250917511541383
9,1.3385294951461544
10,1.5657329725204376
11,1.4414563166798902
12,1.4116481744085565
13,1.514269427361608
14,1.4160371868946242
15,1.4013537125345674
16,1.404177676184133
17,1.405414864582418
18,1.613011571388027
19,1.4663875996452551
20,1.1994246739241068
21,1.345986732791804
22,1.4416264580654907
23,1.5116027206342835
24,1.4077183490237835
25,1.4209881653733236
26,1.5371003352699315
27,1.2264295797580977
28,1.6298395708130766
29,1.4004989122879967
30,1.3940205977318252
31,1.660133393699657
32,1.39337608962689
33,1.6264467809657717
34,1.4469546060290583
35,1.493418523056154
36,1.5332281637357057
37,1.5476400751035542
38,1.3252664591513568
39,1.4333014395607009
40,1.400994251083478
41,1.5362392342736697
42,1.5941258341316877
43,1.522783595884416
44,1.601746503755488
45,1.5399156350950147
46,1.4392933516510211
47,1.617596974556919
48,1.4820070993726304
49,1.4952510619081196
50,1.4287879997920896
51,1.326097169187687
52,1.2503690096259503
53,1.445547516391893
54,1.6490216732900498
55,1.4994355565387079
56,1.6418728277048118
57,1.5343570825084043
58,1.4100752549402573
59,1.3209405178259512
60,1.5224663641519334
61,1.6497552750486628
62,1.4625591570199163
63,1.5311127962395283
64,1.4894722697032854
65,1.392986012254548
66,1.3938899364639676
67,1.37036498183111
68,1.501148745121769
69,1.4787773983455867
70,1.6113546352580668
71,1.4478120369588812
72,1.402381964577845
73,1.5344271073746905
74,1.514204783980164
75,1.4461582678093041
76,1.443340419888811
77,1.5242068881152455
78,1.4357821704309495
79,1.3353173207708497
80,1.3710334957094943
81,1.370782682042352
82,1.5054381208244274
83,1.385015685590103
84,1.5859790979599389
85,1.5191670979491048
86,1.4384489871286101
87,1.4596146894736202
88,1.5786188167700548
89,1.501840339300775
90,1.5257381615978938
91,1.3946604620975285
92,1.3078909530131593
93,1.3659780978962477
94,1.3909465523275357
95,1.4706801888354393
96,1.4795148685312693
97,1.5424482688669816
98,1.373128107445836
99,1.378317635115189
100,1.6752970031716177
101,1.395063566634815
102,1.3925724437949074
103,1.5380964221580102
104,1.2987777231915971
105,1.6232264988615634
106,1.525817281948369
107,1.4159002721212464
108,1.405623309059389
109,1.4382818318117625
110,1.4246833511077364
111,1.3914065861941889
112,1.3717299482012721
113,1.4953228525061646
114,1.474843961296758
115,1.454318869266822
116,1.6596271367066773
117,1.3885067293297633
118,1.5109349232370117
119,1.5250399525900318
120,1.354176123467787
121,1.3041550678025737
122,1.3551132113338475
123,1.5822706905499193
124,1.3808268562905777
125,1.5824613618118777
126,1.2993187106785733
127,1.5865430715207
128,1.4207982136375856
129,1.4712762705704852
130,1.3402828637398403
131,1.565060480937865
132,1.4248455609078043
133,1.4497102541143914
134,1.513667414197684
135,1.4598606637188045
136,1.4652455094249655
137,1.3583148627378554
138,1.3989690186537147
139,1.3123293315207973
140,1.5428641623179258
141,1.5710709211046965
142,1.422635128243789
143,1.3165296720895476
144,1.4192187103954594
145,1.4183569575108794
146,1.4239947123438677
147,1.3783869128045536
148,1.3578749945725042
149,1.4722508998003527
150,1.4035681428256783
151,1.3426868045875493
152,1.3548990001716268
153,1.401343863154705
154,1.2524103431473896
155,1.4581213145522616
156,1.3827041379225646
157,1.5371681948433171
158,1.4470056542382448
159,1.4469490188830845
160,1.5843583380748032
161,1.5525793992711643
162,1.3337519016561792
163,1.4328482236750122
164,1.4587812671714133
165,1.5755440938139544
166,1.4536088813671235
167,1.4556990130033052
168,1.714233449884021
169,1.5549842687603508
170,1.482990252617871
171,1.608607795252225
172,1.604098253507276
173,1.6425460952244018
174,1.387213163355558
175,1.5105126058070033
176,1.4783819874280328
177,1.4742747067171111
178,1.4365068484826966
179,1.6282201565182275
180,1.5343418384542291
181,1.4816376455577107
182,1.4496074491975544
183,1.6766873116512224
184,1.3964153221146507
185,1.7087985988316252
186,1.43556196430449
187,1.520209267264926
188,1.3532034867006577
189,1.575159753257129
190,1.3444865291386028
191,1.2332377814129065
192,1.4733299042032872
193,1.5311050625949476
194,1.6045795120512198
195,1.3961003048837206
196,1.3778281457835924
197,1.633143379156741
198,1.4583255866723774
199,1.4810565683587913
200,1.3264200890487465
201,1.3245472765888078
202,1.473339610902931
203,1.4204468070620448
204,1.2614783985678792
205,1.5227495327830962
206,1.3984826470979823
207,1.4453937800683363
208,1.6149002842057028
209,1.7103897028774493
210,1.3393186666316677
211,1.385605497153737
212,1.3995412375223106
213,1.3637678305514107
214,1.728718515635795
215,1.5294693938047488
216,1.5379386912777446
217,1.5582757289280347
218,1.519938733964427
219,1.3328622212847139
220,1.3929200764667087
221,1.4573944051788343
222,1.4302907108247322
223,1.320077931378052
224,1.403165252231722
225,1.6575482104160941
226,1.542987783084554
227,1.6095628933165838
228,1.4907786203780353
229,1.3980666092069638
230,1.5811105314592044
231,1.4124502817943616
232,1.488726148322436
233,1.4504719964793513
234,1.5611305834032088
235,1.5320149493834208
236,1.3497142962041329
237,1.4209245139777715
238,1.5336117260216524
239,1.5276891845640135
240,1.439693149961789
241,1.5395676661414839
242,1.543223250969595
243,1.5837225734489984
244,1.3740014100577649
245,1.4968354206343388
246,1.298442388612062
247,1.521552898588516
248,1.5417083495697061
249,1.4385589823826423
