,0
0,1.4229129481391427
1,1.3209303350919193
2,1.4198695235779646
3,1.3428529275918015
4,1.5605178504564952
5,1.2819686302667954
6,1.6080805896653603
7,1.4841102525116567
8,1.5291910344606543
9,1.5520408236365009
10,1.6419717596354517
11,1.4801651666578832
12,1.4370060453188709
13,1.4781276917195867
14,1.422831390536801
15,1.392147002292707
16,1.361862485439603
17,1.3359927371087483
18,1.5119233873247055
19,1.3503530884024553
20,1.5011143253147543
21,1.6512509662767465
22,1.5471584674769654
23,1.372822430924322
24,1.33979638176104
25,1.558331669886524
26,1.5587469606880895
27,1.2734493265910212
28,1.5598033511678357
29,1.5886470576772678
30,1.3632232772967785
31,1.5706384840065626
32,1.5007092192712637
33,1.4994541345225025
34,1.4868260272609033
35,1.4040413010938024
36,1.3592794361878473
37,1.3869946048080783
38,1.377004350646364
39,1.4083735289988129
40,1.6042607786831296
41,1.627694523969955
42,1.5622308386400925
43,1.2906855075319241
44,1.3941203972454652
45,1.2402260313542675
46,1.4664034649174718
47,1.3268335053775655
48,1.4931315643936909
49,1.3445482793759773
50,1.5123810468098435
51,1.4094096203641624
52,1.526559112461248
53,1.5391306503708526
54,1.37688943789061
55,1.4319524043099403
56,1.3801306534622537
57,1.458442721107239
58,1.514497891548598
59,1.5262155386201988
60,1.5299374908500294
61,1.480671243385373
62,1.5421429965151572
63,1.4305622745094557
64,1.472322778272316
65,1.4187722489200119
66,1.4416122344336195
67,1.2669991182698492
68,1.3406924884100138
69,1.4242173522753543
70,1.3476999470039688
71,1.329012341857732
72,1.3979669831717574
73,1.3808139628108482
74,1.396369771140397
75,1.4689566471058335
76,1.5723051981810197
77,1.422512326358998
78,1.4137057861394533
79,1.535095724145574
80,1.1559764232946816
81,1.5369806603525016
82,1.5379627013947403
83,1.5158534204881717
84,1.6090187039567367
85,1.34002209076228
86,1.3996857930536306
87,1.383709237980652
88,1.4457303172304428
89,1.3261936731220563
90,1.443695683689199
91,1.7627488085036402
92,1.3402600846568087
93,1.357243390879835
94,1.5856590942344204
95,1.7644642399940649
96,1.4734781731462605
97,1.4222445686412788
98,1.2858592721363575
99,1.5234445768993896
100,1.4739773705918457
101,1.5846432959821957
102,1.4233456847802282
103,1.497331306835791
104,1.3973723328154264
105,1.4457298148965163
106,1.2324299111571024
107,1.4017373220064993
108,1.4475947148625208
109,1.4043189303395118
110,1.5110123148215027
111,1.7500185867432458
112,1.6844032947448482
113,1.5694327101711705
114,1.5171458728218177
115,1.4262959533337751
116,1.65670259581232
117,1.3555776184893025
118,1.4737174771433432
119,1.5484726664048705
120,1.410166411823768
121,1.5296623521465154
122,1.4154039054502847
123,1.5760507559576755
124,1.3914433754271833
125,1.5489252781019085
126,1.395351102799052
127,1.462279555684479
128,1.4790771013551105
129,1.5114184826328214
130,1.4787178051371317
131,1.689074448785194
132,1.561077081277442
133,1.3926931793891808
134,1.432774400931237
135,1.5414229815257046
136,1.6057138496638845
137,1.3379022439122175
138,1.4997538322754194
139,1.5176419559868382
140,1.4579933578743984
141,1.3764795653468076
142,1.4581963102766131
143,1.4006302277282894
144,1.5998304400719707
145,1.4053699112164395
146,1.375123024087139
147,1.5906577011604501
148,1.4206103152632021
149,1.6285262311887712
150,1.396629301886237
151,1.3695629865694405
152,1.470847321743403
153,1.4291746941662566
154,1.5992000454650395
155,1.503216602195758
156,1.437214801333811
157,1.5983956335334983
158,1.4561608910943864
159,1.4819174103788975
160,1.5461769192547123
161,1.4690128823795532
162,1.173807162385684
163,1.5140552069277413
164,1.6145125166258336
165,1.3367406102503092
166,1.7452217909194148
167,1.411402731183618
168,1.5443350640973246
169,1.5426935875607692
170,1.6214804368449032
171,1.5199183646062335
172,1.5290680785067274
173,1.411599106417241
174,1.375312971469585
175,1.6773729699655624
176,1.4989049794042972
177,1.4535902193376398
178,1.4081070861703264
179,1.3366111220223884
180,1.7123459161989936
181,1.621712171002539
182,1.5667070519107993
183,1.4385358354319824
184,1.4607909360028208
185,1.5195822385891813
186,1.7599738622295105
187,1.4527588697852911
188,1.5880669829198581
189,1.5594193446240254
190,1.6252764621144336
191,1.6464887397988615
192,1.4338698015808427
193,1.293258085977853
194,1.3634180548940438
195,1.6297764209720067
196,1.408483154027613
197,1.290079107287888
198,1.3726905191636567
199,1.4778282368265148
200,1.5218829895941839
201,1.6164739511434982
202,1.4736779358922798
203,1.4593416998300297
204,1.225932622706888
205,1.5005427132106806
206,1.5022838796411724
207,1.4911170337398736
208,1.527726922948552
209,1.551477367904238
210,1.536031186031429
211,1.313000414722376
212,1.311980664974132
213,1.4998466595728568
214,1.587819889769469
215,1.5409471479819221
216,1.572550976350049
217,1.5006129403891981
218,1.4535164090357724
219,1.4856577777868307
220,1.3086073452810325
221,1.3806237156210388
222,1.48594140173041
223,1.4882648968887855
224,1.2875450299675668
225,1.5149274251546123
226,1.4667906592285347
227,1.4084897481035428
228,1.543785757404281
229,1.49172136833458
230,1.566167956724809
231,1.3806292366985986
232,1.4424502746288927
233,1.4944606716192175
234,1.7245720825569073
235,1.4821146068733444
236,1.506566888995457
237,1.3001998944190312
238,1.4422951291723518
239,1.6268589221711949
240,1.392287527157032
241,1.4913638876663566
242,1.3046029551535288
243,1.5552322158816956
244,1.3056189802457863
245,1.4655040875343217
246,1.2822349840191272
247,1.505835116865856
248,1.4687621980590784
249,1.5288260302368177
