,0,1,2,3,4,5,6,7,8,9,10
0,8.85016136489977e-05,0.00010256205770141351,2.946938637738448e-05,4.0195748695766615e-05,5.559566034511991e-05,5.22254088506323e-05,6.711170890204313e-05,0.00010552607577844756,4.1730198900221877e-05,3.446375338650429e-05,-1.1170424338463788e-06
1,0.00010256205770141351,0.00014942128091847024,3.970664822231371e-05,5.403536166499339e-05,7.462611523043464e-05,7.631293758189453e-05,9.15602281984852e-05,0.0001406671836287653,5.900468349855283e-05,4.9446573497200854e-05,2.1749229962519378e-06
2,2.946938637738448e-05,3.970664822231371e-05,4.120546345113067e-05,3.028839796009733e-05,3.254696700880026e-05,3.735094202093338e-05,3.211944454633363e-05,3.979058761841428e-05,1.943604278605585e-05,4.072849776680777e-05,2.3108835779475877e-05
3,4.0195748695766615e-05,5.403536166499339e-05,3.028839796009733e-05,7.955997965132258e-05,4.147041762738751e-05,4.3467054162697794e-05,4.7442604224863235e-05,5.8781245101127543e-05,2.8967606777772784e-05,2.306737336307568e-05,8.767730284003226e-06
4,5.559566034511991e-05,7.462611523043464e-05,3.254696700880026e-05,4.147041762738751e-05,6.413480045238397e-05,4.7066325092021716e-05,5.831529754844544e-05,7.865596359617452e-05,3.5820140650627314e-05,3.168518519339405e-05,1.1444599062804037e-05
5,5.22254088506323e-05,7.631293758189453e-05,3.735094202093338e-05,4.3467054162697794e-05,4.7066325092021716e-05,6.990971413390008e-05,5.540677331070228e-05,8.270702213098062e-05,3.397935481873257e-05,3.3723908840432825e-05,1.6234118351460167e-05
6,6.711170890204313e-05,9.15602281984852e-05,3.211944454633363e-05,4.7442604224863235e-05,5.831529754844544e-05,5.540677331070228e-05,7.774806240024762e-05,9.571790544497548e-05,5.261436618743383e-05,3.2213380469381184e-05,3.847208271413607e-06
7,0.00010552607577844756,0.0001406671836287653,3.979058761841428e-05,5.8781245101127543e-05,7.865596359617452e-05,8.270702213098062e-05,9.571790544497548e-05,0.00015714206447066663,5.874782524653773e-05,4.0652740315925055e-05,3.7998419993366596e-06
8,4.1730198900221877e-05,5.900468349855283e-05,1.943604278605585e-05,2.8967606777772784e-05,3.5820140650627314e-05,3.397935481873257e-05,5.261436618743383e-05,5.874782524653773e-05,4.732570829962079e-05,1.879120922869083e-05,2.0172015721095024e-06
9,3.446375338650429e-05,4.9446573497200854e-05,4.072849776680777e-05,2.306737336307568e-05,3.168518519339405e-05,3.3723908840432825e-05,3.2213380469381184e-05,4.0652740315925055e-05,1.879120922869083e-05,6.725811926043172e-05,3.221128771618479e-05
10,-1.1170424338463788e-06,2.1749229962519378e-06,2.3108835779475877e-05,8.767730284003226e-06,1.1444599062804037e-05,1.6234118351460167e-05,3.847208271413607e-06,3.7998419993366596e-06,2.0172015721095024e-06,3.221128771618479e-05,3.828513330139454e-05
