,0,1,2,3,4,5,6,7,8,9,10
0,9.375389408954317e-05,8.380130582619349e-05,3.799882770894618e-05,7.365951873647586e-05,6.270004131922596e-05,6.745933612553639e-05,7.542463328285719e-05,8.656175236280589e-05,5.844568038083274e-05,2.0711493871333297e-05,1.909065123440181e-05
1,8.380130582619349e-05,0.00010196746027606652,3.463025155333672e-05,7.28983596043013e-05,6.857818554636299e-05,7.312461085780364e-05,8.565472300179787e-05,9.98840651167938e-05,6.383047329081548e-05,1.7469182644642728e-05,1.1638781095923062e-05
2,3.799882770894618e-05,3.463025155333672e-05,3.743212650228258e-05,2.218161656908151e-05,2.8254552203468296e-05,3.336342228433476e-05,3.319378754865317e-05,3.28694831006394e-05,2.7542225154076256e-05,1.1721470001136324e-05,2.046831447605254e-05
3,7.365951873647586e-05,7.28983596043013e-05,2.218161656908151e-05,0.00012767543651647024,8.411947730348693e-05,6.864852689968633e-05,9.543884337618108e-05,8.23433855116132e-05,7.449163412615357e-05,1.0020341969383431e-05,2.9489199530299304e-06
4,6.270004131922596e-05,6.857818554636299e-05,2.8254552203468296e-05,8.411947730348693e-05,9.192047898290918e-05,6.301052416229858e-05,8.667412656582412e-05,8.070658591903437e-05,6.784957821136153e-05,6.277705730938282e-06,6.770009558489263e-06
5,6.745933612553639e-05,7.312461085780364e-05,3.336342228433476e-05,6.864852689968633e-05,6.301052416229858e-05,8.181257663842659e-05,7.66843421278677e-05,8.691278986472744e-05,5.944927528556641e-05,1.6306208152121644e-05,1.7917487732006622e-05
6,7.542463328285719e-05,8.565472300179787e-05,3.319378754865317e-05,9.543884337618108e-05,8.667412656582412e-05,7.66843421278677e-05,0.00011129072235625358,0.00010303675110620757,8.133207316771912e-05,1.534145575965415e-05,1.068090119095762e-05
7,8.656175236280589e-05,9.98840651167938e-05,3.28694831006394e-05,8.23433855116132e-05,8.070658591903437e-05,8.691278986472744e-05,0.00010303675110620757,0.00013380683018397429,7.577820298791874e-05,1.1076161894237886e-05,1.0167749022068347e-05
8,5.844568038083274e-05,6.383047329081548e-05,2.7542225154076256e-05,7.449163412615357e-05,6.784957821136153e-05,5.944927528556641e-05,8.133207316771912e-05,7.577820298791874e-05,7.768285287368967e-05,1.0284536698883766e-05,4.765663307143129e-06
9,2.0711493871333297e-05,1.7469182644642728e-05,1.1721470001136324e-05,1.0020341969383431e-05,6.277705730938282e-06,1.6306208152121644e-05,1.534145575965415e-05,1.1076161894237886e-05,1.0284536698883766e-05,2.6938700463094983e-05,1.830034902922325e-05
10,1.909065123440181e-05,1.1638781095923062e-05,2.046831447605254e-05,2.9489199530299304e-06,6.770009558489263e-06,1.7917487732006622e-05,1.068090119095762e-05,1.0167749022068347e-05,4.765663307143129e-06,1.830034902922325e-05,3.750812585768423e-05
