,0,1,2,3,4,5,6,7,8,9,10
0,0.00010897120644498692,0.00010484814174425259,4.8679131354301655e-05,9.520728177848231e-05,7.426852821181447e-05,8.149486078858614e-05,9.264707032115287e-05,0.0001090098689264049,7.09443244075397e-05,2.906715444986215e-05,2.1818868794643967e-05
1,0.00010484814174425259,0.0001305910688635865,4.97079117444237e-05,0.00010205942315022498,8.47720716939469e-05,9.258455946824503e-05,0.00010850590100266621,0.00013047889727887772,8.071867742421564e-05,2.9686179628524776e-05,1.647753812696407e-05
2,4.8679131354301655e-05,4.97079117444237e-05,4.4735570716903225e-05,3.770865402991799e-05,3.625200054407825e-05,4.318430691343766e-05,4.58912947076538e-05,4.890977871130465e-05,3.6565257922197644e-05,1.7170201819976218e-05,2.1712483389389865e-05
3,9.520728177848231e-05,0.00010205942315022498,3.770865402991799e-05,0.00015734076960114421,0.00010075610318709886,8.85857271509968e-05,0.00011854717056193247,0.00011353239377549012,9.166386821911914e-05,2.272353932053436e-05,8.218116415930225e-06
4,7.426852821181447e-05,8.47720716939469e-05,3.625200054407825e-05,0.00010075610318709886,0.00010063786307898314,7.366161181862179e-05,0.00010015312625661176,9.795254602922616e-05,7.751010492456751e-05,1.2366617923988412e-05,8.419416769622184e-06
5,8.149486078858614e-05,9.258455946824503e-05,4.318430691343766e-05,8.85857271509968e-05,7.366161181862179e-05,9.475342461749005e-05,9.266422977379905e-05,0.00010766194742407024,7.101631834390028e-05,2.3948239201916665e-05,2.0329416251561768e-05
6,9.264707032115287e-05,0.00010850590100266621,4.58912947076538e-05,0.00011854717056193247,0.00010015312625661176,9.266422977379905e-05,0.00012885062496600466,0.00012753991370945616,9.468310199503872e-05,2.611485968204143e-05,1.5892846785334543e-05
7,0.0001090098689264049,0.00013047889727887772,4.890977871130465e-05,0.00011353239377549012,9.795254602922616e-05,0.00010766194742407024,0.00012753991370945616,0.00016649966323044468,9.384450959185956e-05,2.4017558740608747e-05,1.5185091654566604e-05
8,7.09443244075397e-05,8.071867742421564e-05,3.6565257922197644e-05,9.166386821911914e-05,7.751010492456751e-05,7.101631834390028e-05,9.468310199503872e-05,9.384450959185956e-05,8.762177971404872e-05,1.768894164070848e-05,7.88009694163314e-06
9,2.906715444986215e-05,2.9686179628524776e-05,1.7170201819976218e-05,2.272353932053436e-05,1.2366617923988412e-05,2.3948239201916665e-05,2.611485968204143e-05,2.4017558740608747e-05,1.768894164070848e-05,3.0629211209299014e-05,1.8350510306789906e-05
10,2.1818868794643967e-05,1.647753812696407e-05,2.1712483389389865e-05,8.218116415930225e-06,8.419416769622184e-06,2.0329416251561768e-05,1.5892846785334543e-05,1.5185091654566604e-05,7.88009694163314e-06,1.8350510306789906e-05,3.566147741786117e-05
