,0,1,2,3,4,5,6,7,8,9,10
0,0.00012992812199702806,0.00013866129606186428,2.7445486916237418e-05,6.860149647811367e-05,7.620037480666237e-05,7.90905816076119e-05,9.205905041427962e-05,0.000148509451012533,7.078372700654675e-05,3.4774882738111404e-05,-1.940162897677359e-05
1,0.00013866129606186428,0.00018064347151711273,3.760387188225312e-05,7.81561535388633e-05,9.229555631017052e-05,9.95120998566071e-05,0.00011332933386888532,0.00017769714672563256,8.511456423345102e-05,4.925603525947487e-05,-1.4312294917985603e-05
2,2.7445486916237418e-05,3.760387188225312e-05,4.0799548824646835e-05,2.8063501637144576e-05,3.1099479036473474e-05,3.572134702890494e-05,3.08621219830088e-05,3.715497658418888e-05,1.8871947853797047e-05,4.0072415270323884e-05,2.320106192495093e-05
3,6.860149647811367e-05,7.81561535388633e-05,2.8063501637144576e-05,9.695480894584914e-05,5.497323618122812e-05,6.138003436873168e-05,6.504060523015537e-05,8.670782416604636e-05,5.247909473561058e-05,2.1908094967798976e-05,-5.2553242877373185e-06
4,7.620037480666237e-05,9.229555631017052e-05,3.1099479036473474e-05,5.497323618122812e-05,7.398217084841201e-05,6.014892325247255e-05,7.060558891849316e-05,9.96672111539154e-05,5.068805513261229e-05,3.1327284450788865e-05,1.6744714013233958e-06
5,7.90905816076119e-05,9.95120998566071e-05,3.572134702890494e-05,6.138003436873168e-05,6.014892325247255e-05,8.713219766198391e-05,7.154685541155478e-05,0.0001102620835922496,5.3302720424082e-05,3.3530971959354695e-05,3.877315591149148e-06
6,9.205905041427962e-05,0.00011332933386888532,3.08621219830088e-05,6.504060523015537e-05,7.060558891849316e-05,7.154685541155478e-05,9.232387520395043e-05,0.0001220888084261043,6.843827314681892e-05,3.259976241082919e-05,-7.0993613724283575e-06
7,0.000148509451012533,0.00017769714672563256,3.715497658418888e-05,8.670782416604636e-05,9.96672111539154e-05,0.0001102620835922496,0.0001220888084261043,0.00020054820948115808,9.18594382869193e-05,4.0001785192319345e-05,-1.617082209980103e-05
8,7.078372700654675e-05,8.511456423345102e-05,1.8871947853797047e-05,5.247909473561058e-05,5.068805513261229e-05,5.3302720424082e-05,6.843827314681892e-05,9.18594382869193e-05,5.946333745123854e-05,2.1063984122437247e-05,-8.957953150743915e-06
9,3.4774882738111404e-05,4.925603525947487e-05,4.0072415270323884e-05,2.1908094967798976e-05,3.1327284450788865e-05,3.3530971959354695e-05,3.259976241082919e-05,4.0001785192319345e-05,2.1063984122437247e-05,6.630858841935854e-05,3.098687513679072e-05
10,-1.940162897677359e-05,-1.4312294917985603e-05,2.320106192495093e-05,-5.2553242877373185e-06,1.6744714013233958e-06,3.877315591149148e-06,-7.0993613724283575e-06,-1.617082209980103e-05,-8.957953150743915e-06,3.098687513679072e-05,4.504872487379765e-05
