Unnamed: 0,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2017-02-11,-0.0007502361032515185,0.0010282280688193605,0.0001465168708413751,0.00041650076541496696,0.0036915462905899496,0.0021164042897460654,0.003135262456640065,0.0022752344456539865,0.002049263359221993,0.0017821987391728354,0.0012478963970179772
2017-02-12,-0.00076368677881738,0.0010145043414530569,0.00014508711263721213,0.0004094758269760385,0.003674982603055421,0.0021063715798201555,0.0031219217612639353,0.0022596349863015924,0.002034950373922231,0.0017676585020653078,0.0012449982619537879
2017-02-13,0.0004887956388354678,0.0053812904543329605,0.001656583824656932,0.0005666909369004772,0.011853047544274253,0.007056105057442925,0.00040611403704587934,0.0030399774565961326,-0.00023484088684178127,-0.006089275563150994,-0.006951743316436193
2017-02-14,0.0013589617720895751,0.00528472003949796,0.007196977066852402,-0.002609436587893665,0.00756530681760503,0.01026673184628466,0.004736116773121812,0.005208475206280567,-0.0014631866479341135,-0.003594488045873168,-0.004113052889084966
2017-02-15,0.0020530083703188635,-0.006085632232356687,-0.00044786655536425144,-0.013888103860525,-0.0016440080785233267,-0.0012717832486783352,8.465372511324253e-05,0.0013563219858740855,0.0012704596083113395,0.00442657666543079,0.009811390278181195
2017-02-16,0.004156092670854136,0.004007773929333418,0.009264606573092856,-0.00531599048644789,-0.00014359623002538384,0.0005934743150032829,0.0018084075690836096,0.0030439280924790314,-0.0034940156124177273,0.0030278550358483138,0.000889030347296999
2017-02-17,0.0008377309086912654,0.0018452836383836555,0.0026905339031903334,0.0016156582360508406,0.0010917323305270714,0.0013446193221197935,0.001036227818075497,0.0014682638159409529,0.0007528108110500022,0.0031777181332333813,0.002637825790627719
2017-02-18,0.0008348412527428884,0.0018373904557332232,0.0026692402931836863,0.0016102659104960107,0.001088543446242044,0.0013371771672176284,0.0010307506543384979,0.0014619223754410908,0.0007407132499479254,0.0031637966725567225,0.0026301242713682635
2017-02-19,0.0008319715662635579,0.0018295350593914817,0.0026482746069287685,0.0016049124040252783,0.0010853638551379635,0.0013298032254899406,0.001025245753325342,0.0014556685719327473,0.0007284500415615708,0.0031500048268330305,0.0026224729589935645
2017-02-20,0.0008291214329628589,0.0018217167089866282,0.0026276250141237835,0.0015995972211149127,0.0010821934140297113,0.0013224960342304343,0.0010197104060283052,0.00144949972818047,0.0007160125536112169,0.0031363405071900704,0.0026148712925548184
2017-02-21,0.002817228100348004,0.00026718226581531386,-0.0016083694010726375,-0.015151400166948312,0.0007967569927331467,-0.001317000658079858,-0.0031152392144367844,8.172496679805469e-05,-0.004506401945745622,-0.0029546129930829203,0.003964387153192627
2017-02-22,-0.000869370180464002,-0.009197746737614932,0.0010257048653928473,0.004427267880918418,0.0009392061739349135,0.00762227177455245,-0.007300122751703917,-0.0011913107354660384,-0.005430433782474729,0.007455920143909327,0.010217714060736766
2017-02-23,0.0027871548271782226,0.0023662550549680087,0.004446958869581199,-0.007801522619162565,-0.00726223229604681,0.005992737181306636,0.004952011617449709,0.003307199822031972,0.001207937480640645,0.00629421671144045,0.013761664880471983
2017-02-24,-0.0008824598916265875,0.0003060219150226753,-0.00225928154644995,0.0028334059410095886,0.0014403687086118747,0.0011248198721100528,0.0009508339812385582,-0.0005185255466444849,-0.001187038671128852,0.001439891600639997,-0.0018279545821965886
2017-02-25,-0.0008889856834042806,0.00029189362006948517,-0.002277667283509305,0.002822606599246998,0.0014346103089300554,0.0011143336786649312,0.0009437634980652141,-0.0005302729039760929,-0.0012179694553060827,0.0014340903619237597,-0.0018397042238153679
2017-02-26,-0.0008955529678132531,0.0002776243736050352,-0.002296373157240152,0.002811888552561175,0.0014288883335184406,0.0011040145787134005,0.0009367483710571115,-0.0005419130536072149,-0.0012496311474567766,0.001428327078332451,-0.0018517954683296234
2017-02-27,-0.004998030931905938,-0.005503702058903434,0.0027091520456804822,-0.0011723389405733358,-0.0023567727388300666,-0.002639654382617651,-0.004797714087705164,-0.004124759262335587,0.0020685590165277937,-0.0033891929449445975,0.009196535641912133
2017-02-28,0.00946596138862837,0.011201913812487505,0.0031680259833090276,0.02097453374175224,0.02798847293494228,0.011813208057505723,0.016039597195657604,0.014682744005758114,0.015648928161993335,-0.00429393463130372,-0.009271735080179285
2017-03-01,-0.004150486624875545,-0.0008819447902878401,0.00040332582533184817,-0.007080356063558249,-0.014848442698215489,-0.0018745221431413718,-0.009741812083695857,-0.007516329485262705,-0.011641540381572394,-0.0021228373969151356,0.007139414634494789
2017-03-02,0.0008306315071668924,-0.002247308622571647,-0.0038962036832171382,-0.0029034605449281318,0.003816078277614987,0.0031186350337164374,0.0010979557628187258,0.0019140392359574714,-0.0013411096813153972,-0.003308159700928695,-0.003690798208969232
2017-03-03,-8.764706901858866e-05,-0.0014480933400756065,-0.0015691634153302259,0.0010451456824084834,-0.002036451183643775,-0.0013831072116763264,-0.0011022513812210457,-0.0006869083776091204,-0.0024878381563473028,-0.0014721723765646444,-0.0005874235795513763
2017-03-04,-9.135566033172332e-05,-0.001453892606986287,-0.0015750708695492774,0.0010396981976590297,-0.0020424659111440008,-0.0013899250375088601,-0.0011103352679483172,-0.0006899713030642267,-0.0025080268755294623,-0.0014812142371729946,-0.000589417014874283
2017-03-05,-9.505108746041506e-05,-0.0014597373485455546,-0.001581042445670877,0.0010343180891369114,-0.0020485200220029987,-0.0013968157359336352,-0.0011185358520445893,-0.0006930599873041328,-0.002528579455690786,-0.0014903275552169133,-0.0005914182824000465
2017-03-06,-0.0010819858066389333,-0.004299321743797055,-0.0011861302291719987,-0.008314898623022456,-0.0032995239507137477,-0.005143764792974872,-0.0033002327464662674,0.0013507875805852912,-0.004643259399906295,-0.002701377043387895,-0.00030627072526658424
2017-03-07,-0.0002956401348670915,0.0033867065025717604,-0.0027079184568381404,-0.025888811826435466,-0.0001540777726031283,0.0032920545183992727,-0.003321066318502135,0.0006766904380011992,0.00013908902222127927,-0.015906922518706172,-0.015168417656281167
2017-03-08,0.0031614147470342188,-0.0013469481364178702,0.0026247946178916816,0.005970482857229351,0.003204232521637416,0.00570206416775886,-0.00474305446866222,-0.001763718906510921,-0.00631844866592901,-0.011543829264961716,-0.0025080064834473127
2017-03-09,0.003248412641935943,0.0026751842844951077,0.004676303799577751,-0.0011682125777158874,-0.00021030579620372693,0.003722388235399915,0.0060567750638702315,0.005474449186238232,0.0040289599657418705,-0.0021100462288030776,0.008409926986956062
2017-03-10,0.0012315617615006695,0.0009292961603583986,-0.000581082026464894,-0.000283302446682851,0.00021581877143966868,-0.00045583442150288827,-0.0002716909349560843,0.0002832076776070542,0.0010493460291599974,7.725366921645883e-05,0.0008046319088686809
2017-03-11,0.0012282581632043434,0.000920706595620951,-0.0005836808653907667,-0.00028965068878580863,0.00021426654953089297,-0.00046448704513459677,-0.00028177517730337777,0.00027400420504386015,0.00104490532280729,7.144292340900062e-05,0.0008019440317890188
2017-03-12,0.0012249761639072927,0.0009122264459293485,-0.0005862878081787717,-0.00029598721973246264,0.00021271958075933973,-0.0004732267733750595,-0.00029197836434761786,0.00026488857919061085,0.0010404945145057656,6.561984500077478e-05,0.0007992480727283151
2017-03-13,-0.0007469914358073579,0.0006666764332250092,-0.0006226028991433017,-0.012031358402904646,-0.0012418066006010585,-0.00333406248149095,-0.009000444727673095,-0.0032211145549379005,-0.007194637337464984,-0.001524143524813137,-0.0007463089542343174
2017-03-14,0.006600244217732888,0.0045217594650446315,0.007573615006604586,0.020371301035023354,-0.0011435570370864569,0.01154193985418268,0.01094237218262242,0.00666446055812207,0.016704818922177282,0.018292719672463157,0.01604371755954136
2017-03-15,-0.001421208837286181,0.0025236115227261122,0.00029703378081064724,-0.005051141439659076,0.0035935056373275825,-0.009018689717003585,-0.0035068044849702698,0.0020450429128377324,-0.005120379272514196,-0.0030066070794831194,-0.01064286534464024
2017-03-16,0.0023761588564613387,0.001408753190942891,-0.0019911314044851157,-0.000309895298062604,-0.010636832179001283,-0.004514971088533856,0.003981378414515074,0.00039317715611340674,0.005160136962911434,0.002094056015484448,0.0055227623362901004
2017-03-17,-0.0005522241802471563,-0.0007311691991417449,0.00029432331124045293,-0.0001483857963123637,-0.0030881534687872037,-0.0005922069397618803,-0.0005801234220269081,0.0004490830804428061,0.001483928219500718,0.0007090341334062707,-0.0022585507698189167
2017-03-18,-0.0005545819373285154,-0.0007409217456824844,0.0002906037670447393,-0.0001533176180140656,-0.0031016161515461443,-0.0005957216198379789,-0.0005856484353383036,0.00043926198942829866,0.0014703198979708525,0.0007022086049318574,-0.0022656482200829574
2017-03-19,-0.000556941248350133,-0.0007507483403163531,0.0002868746801508894,-0.00015820619215520628,-0.003115229272198428,-0.0005992487336272121,-0.0005911483949319453,0.0004295954389056912,0.0014568954271840639,0.0006954270300888438,-0.0022727964297115464
2017-03-20,-0.012299712417420935,-0.014367979304022577,-0.0016651713131801134,-0.006385480603649712,-0.029493128170104594,-0.007637631262699801,-0.015101013741386947,-0.014621036777721844,-0.013309697588268396,-0.0012152980515708095,0.013505795002808749
2017-03-21,-0.00025615559111787296,0.002085222414820139,-0.0009781070892990232,-0.0005821683954530966,-0.0018899429314248022,0.0012519616747184012,0.0033397302607546526,0.0089555282420646,0.004010462137195282,0.0029637313553013364,0.00407469150922826
2017-03-22,-0.0027694944821286724,0.0012262929086914577,-0.002697250001243499,-0.0035812289841731368,0.0021391087222569593,-0.00409603307517119,-0.001020063841997082,-0.002583290076777499,0.001514971968400869,0.0067549290127508115,-0.0024582596081213102
2017-03-23,0.0013533861710910149,0.0019116529808489379,-0.0032013087225133347,-0.004169884242830165,-0.0007184139858134845,0.0002690288394945516,-0.0023599354609606916,0.0008040408828987493,-0.009029437881309776,-0.0016197934086288838,0.003760958027660029
2017-03-24,-0.000156026709037304,0.0005619839206354095,-0.00018982258384221543,-0.0017264728446125346,-0.0017395675344610596,0.0011341183145580796,-0.0012078109486538945,0.00020059293664300635,0.0006193691921618034,-0.002106525015019304,-0.0013999930664479888
2017-03-25,-0.00016007941035606484,0.0005526130206290382,-0.0001920374770166093,-0.0017387311339050237,-0.0017470037739882721,0.0011252698949088596,-0.0012129016079830202,0.00019899101659547573,0.0006009433656693991,-0.0021200904783141264,-0.0014037014204600464
2017-03-26,-0.00016413554957945135,0.0005433313879460305,-0.00019425790180763736,-0.0017511662295139098,-0.001754502408681891,0.0011165786209993292,-0.0012180175707230602,0.00019738893847087342,0.0005822824551778381,-0.002133788779572675,-0.0014074333921952978
2017-03-27,0.004025906938266351,0.00929484762974368,0.0031897898055026535,0.011988999089404255,0.013733847557807757,0.0006114580748672638,0.010670904717112479,0.006629972035433738,0.008248248156589437,0.004934006974680702,0.0007279765855568685
2017-03-28,0.004397186250768923,0.00718789088071549,0.0013816081341022524,0.011409984493347014,-0.005365770205001374,-0.0001299914123400988,-0.0009262255092606194,0.00020827935426029275,0.00025994390033839076,0.002818104961521229,-0.004218270734471279
2017-03-29,0.0032884172239299792,0.0006109370659985974,-0.0021353023845389566,0.005227446137660213,0.012300756801094612,-0.0007826640520000358,0.005194909233612682,0.0017836510411743732,0.001517105112119938,0.0016585695350514677,-0.006976628792738922
2017-03-30,-0.0022759529950717016,0.0006539372778956622,-0.002041522577462297,-0.003285497626476989,-0.007108051659965015,-0.0031924004384446688,-0.0026446152448624436,-0.0005167442220716889,0.0013917964894446517,0.005237249080773363,0.0030032846068216864
2017-03-31,0.0007391475233447411,-0.0006546036185948678,-0.00044323279974399894,-0.00033216846941844117,-0.0010652353091253567,0.0003554721591183421,-0.0007652347434415731,-0.0011517528569823796,-0.0012720118997970721,0.00023247513381605906,-4.778416763013697e-05
2017-04-01,0.000733455565595014,-0.0006867160451648147,-0.00044450298455526733,-0.00033589855381633513,-0.0010679429727885714,0.00034947660956211025,-0.0007707465502212244,-0.0011572987697573407,-0.0012836692932574776,0.00022637641014321055,-4.961362514185857e-05
2017-04-02,0.0007277747842985881,-0.0007183488756127729,-0.0004457785969803186,-0.0003396517636483554,-0.0010706657161836692,0.0003435248788428684,-0.0007763075438766271,-0.0011628950455290922,-0.0012953232008834383,0.00022024756499627347,-5.144772512678446e-05
2017-04-03,-0.0005074613763452054,-0.0002192733256727946,0.002746707398332481,0.006774662881267357,-0.0021026125520612563,-0.0012233601613912046,0.0023036269253944217,8.260058965144028e-05,0.0039128346224509255,-0.0027024505738050654,0.003106398565467381
2017-04-04,-0.0034384128341000035,-0.002028580803464492,-0.0014590941339701095,-0.0031688709821093095,-0.007297889606985367,-0.003741568277372895,-0.0030354952871626223,-0.0030531860252928115,-0.0034705130005889292,0.0021496933774066487,0.004791576118281739
2017-04-05,-0.003974964654764341,0.0018624984272835909,-0.000981469975133513,0.007807871396419364,0.005619257654650144,0.0014519353192590867,0.0027952696576362935,0.000583579715332643,0.0048093473811329284,0.005268459760234698,-0.0013152835356747006
2017-04-06,-0.0019604257921102047,-0.003795071388939468,0.003248943708286034,-0.0034156065694869306,-0.0034167240196099464,0.0016275328023501456,0.0011025620654373399,-0.00010909516067883151,-0.00012454551467472205,0.0021843223139610827,-0.005091945330329945
2017-04-07,-0.0004065808069890971,0.0020518857029402223,0.0005942809295853139,0.0023717834061425217,-0.0008897713671197787,-0.0007643880349724674,0.0007295068808101114,-0.0007747136922211448,0.0003017174639397497,0.0021754935270018377,0.0007250817213886791
2017-04-08,-0.0004091193452798118,0.0020404218401733243,0.0005925903061031422,0.002362097696319346,-0.0008935808421168217,-0.0007688083267536474,0.0007248252279182779,-0.000779548734611047,0.000297422713555924,0.0021686168602602423,0.0007231933653333605
2017-04-09,-0.0004116605775895245,0.00202908541641077,0.0005909005195689161,0.0023525319919191867,-0.0008974058664342651,-0.0007732523324753891,0.0007201781137656707,-0.0007844459996274189,0.0002931123492964828,0.002161786792554874,0.0007213124238646576
2017-04-10,-0.0017026886449242667,-0.0009886170555239526,0.0004907566657423687,-0.0010500711280745497,-0.002828726427240045,-0.0015176236395669275,0.0016444348197299874,-0.003911029212772053,-0.000268225897894999,0.004919763555353537,-0.00014171082586683634
2017-04-11,0.0011334454898985955,-0.005343356426339802,0.004664879925244703,-0.003109650433597325,-0.008985876893019433,0.0002803140362335525,-0.012781665446504525,-0.005732128352343555,-0.011795086005037496,-0.0008612477261338852,0.006878321492893575
2017-04-12,-0.003581332059061284,-0.006491104317491748,-0.005779518081046119,-0.018198674251657266,-0.012797470264539004,-0.002909301919551416,-0.006807520140576908,-0.004536376409723443,-0.008416573566452644,-0.0018860731981001964,-0.0036181411757752963
2017-04-13,0.0023033470157685313,0.0028075363417532973,0.0016999189597879498,0.0004565240058179769,0.004018254056041701,0.000824142109730257,0.0025208062089143103,0.002213039645878012,0.0017309028736450557,0.002857770690016449,0.0012963766007417304
2017-04-14,0.002292082222139323,0.0027960605432481127,0.0016959928243025942,0.00045543286313857935,0.004000020261805604,0.0008089258893721764,0.0025124148237018473,0.0022059401123086138,0.0017255453584824221,0.002847693551535872,0.001294047353565225
2017-04-15,0.0022808495912360486,0.0027846796942815524,0.0016920889201621715,0.00045434628874440106,0.003981969552818357,0.0007932102813838417,0.0025040884735798305,0.0021989113926016296,0.0017202027755785906,0.002837698438604646,0.0012917272708769978
2017-04-16,0.0022696454003620485,0.002773392529552282,0.0016882070348655355,0.00045326424793223755,0.003964098921202411,0.000776954207234883,0.0024958262911624215,0.0021919519722502934,0.0017148745937762173,0.002827784223623325,0.0012894162935805306
2017-04-17,-7.528383100342611e-05,0.0007460246178711946,0.0060171331267537065,-0.0076553156259424925,-0.0081848141824026,-0.0093972738097521,-0.002824569740988467,-4.6384218953187864e-05,-0.00040543532514961816,0.002750567938032331,0.0016837011865573847
2017-04-18,0.0017465358805498462,0.0014722418422093435,-0.005366116794463468,-0.013715365741019692,-0.0023218233725588967,0.0023277026595891113,0.0012821117824155215,-0.00207740235675422,0.0006956975623925361,-0.0022353818270657525,-0.006914615750063184
2017-04-19,0.005099220046519663,0.008271301012535036,-0.0029155139858271137,0.0032967205361400993,0.015352934969183185,0.0061531673818670885,0.010417287084555625,0.010580890087512663,0.01071414132774957,0.00015695369914143841,-0.004882243136149873
2017-04-20,-0.004038145773438802,-0.0015965603512232865,-0.002316436175620854,-0.0051930591533577335,-0.009056729926463909,-0.004368320018818171,7.457949540657483e-05,8.220854269762142e-05,-0.0008357325649397094,-0.00474591413880672,0.005410907509937106
2017-04-21,0.002666650327774454,0.0030062682675830103,0.0029643265639315375,0.0018555414791383462,0.007216368410406491,0.0026934588740900834,0.004352991183331833,0.003924219594021226,0.0039115268192724244,-0.0029958494190837474,0.0015880201226367895
2017-04-22,0.0026458528337294967,0.0029880836802678177,0.002950332931210311,0.001843521943826571,0.0071527286141111375,0.0026758229492073664,0.004323457345990253,0.0039029086964708394,0.0038863972205213475,-0.0030163312267206476,0.0015838745351060425
2017-04-23,0.0026253162371622893,0.00297016835636005,0.002936500786502129,0.0018316287206446265,0.007090359416678926,0.0026581961838188133,0.004294348506560647,0.0038818355070179876,0.0038615945204944447,-0.0030370934438396315,0.0015797553255419508
2017-04-24,0.00861178847899968,0.006282598408578884,0.0021613271509024804,0.009757724449397662,0.008162651293612433,0.005779323929261195,0.005089974536679925,0.005327940523494197,0.010413347684114694,0.001871323882499412,-0.0007560261134929616
2017-04-25,0.004387704286578112,0.005781260393563191,-0.0076942511946548695,-0.003957447675748251,0.001039807942229097,0.0045566975085278745,-0.001332074720503566,-0.0034526679381495103,0.0007764238501471136,-0.007718144698089786,-0.0033962016632084085
2017-04-26,0.0019967496010861864,0.005177116793434518,-0.0019114781428228285,-0.008018380310186349,-0.005250666303069109,0.0036586211724848497,4.143943029302998e-05,0.006935716690016848,0.001852191641636957,0.001388379819169409,0.002925108055653297
2017-04-27,0.006592529221320224,-0.0011238476835774855,2.8569808668207962e-05,0.0015373852861883237,-0.009490689345264768,0.002497706044931887,-0.0043045793322695255,-0.0028023915477105228,-0.0071544236661785195,-0.005348723636637742,-0.004318965695817627
2017-04-28,0.0009721565248506647,0.0017251442718576077,-0.0016842633554696276,-0.0004590811501838816,0.0018050244129343737,0.0004131985250719819,-0.0011121979450777488,0.0025718224693222942,-0.00044104918225240544,0.001593853105964626,-0.0020589461085991916
